,code,date,ma5,ma10,ma20,ma30,ma60
0,000068.SZ,19980611,,,,,
1,000068.SZ,19980612,,,,,
2,000068.SZ,19980615,,,,,
3,000068.SZ,19980616,,,,,
4,000068.SZ,19980617,,,,,
5,000068.SZ,19980618,,,,,
6,000068.SZ,19980619,,,,,
7,000068.SZ,19980622,,,,,
8,000068.SZ,19980623,,,,,
9,000068.SZ,19980624,,,,,
10,000068.SZ,19980625,,,,,
11,000068.SZ,19980626,,,,,
12,000068.SZ,19980629,,,,,
13,000068.SZ,19980630,,,,,
14,000068.SZ,19980701,,,,,
15,000068.SZ,19980702,,,,,
16,000068.SZ,19980703,,,,,
17,000068.SZ,19980706,,,,,
18,000068.SZ,19980707,,,,,
19,000068.SZ,19980708,,,,,
20,000068.SZ,19980709,,,,,
21,000068.SZ,19980710,,,,,
22,000068.SZ,19980713,,,,,
23,000068.SZ,19980714,,,,,
24,000068.SZ,19980715,,,,,
25,000068.SZ,19980716,,,,,
26,000068.SZ,19980717,,,,,
27,000068.SZ,19980720,,,,,
28,000068.SZ,19980721,,,,,
29,000068.SZ,19980722,,,,,
30,000068.SZ,19980723,,,,,
31,000068.SZ,19980724,,,,,
32,000068.SZ,19980727,,,,,
33,000068.SZ,19980728,,,,,
34,000068.SZ,19980729,,,,,
35,000068.SZ,19980730,,,,,
36,000068.SZ,19980731,,,,,
37,000068.SZ,19980803,,,,,
38,000068.SZ,19980804,,,,,
39,000068.SZ,19980805,,,,,
40,000068.SZ,19980806,,,,,
41,000068.SZ,19980807,,,,,
42,000068.SZ,19980810,,,,,
43,000068.SZ,19980811,,,,,
44,000068.SZ,19980812,,,,,
45,000068.SZ,19980813,,,,,
46,000068.SZ,19980814,,,,,
47,000068.SZ,19980817,,,,,
48,000068.SZ,19980818,,,,,
49,000068.SZ,19980819,,,,,
50,000068.SZ,19980820,,,,,
51,000068.SZ,19980821,,,,,
52,000068.SZ,19980824,,,,,
53,000068.SZ,19980825,,,,,
54,000068.SZ,19980827,,,,,
55,000068.SZ,19980828,,,,,
56,000068.SZ,19980831,,,,,
57,000068.SZ,19980901,,,,,
58,000068.SZ,19980902,,,,,
59,000068.SZ,19980903,,,,,
60,000068.SZ,19980904,,,,,
61,000068.SZ,19980907,,,,,
62,000068.SZ,19980908,,,,,
63,000068.SZ,19980909,,,,,
64,000068.SZ,19980910,,,,,
65,000068.SZ,19980911,,,,,
66,000068.SZ,19980914,,,,,
67,000068.SZ,19980915,,,,,
68,000068.SZ,19980916,,,,,
69,000068.SZ,19980917,,,,,
70,000068.SZ,19980918,,,,,
71,000068.SZ,19980921,,,,,
