,code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
4999,000502.SZ,19990408,,,,,,,,35157.0,32296.395
4998,000502.SZ,19990409,,,,,,,,19925.0,17828.6281
4997,000502.SZ,19990412,,,,,,,,16626.0,14284.0312
4996,000502.SZ,19990413,,,,,,,,8331.0,7074.8325
4995,000502.SZ,19990414,,,,,,,,8236.0,6944.571
4994,000502.SZ,19990415,,,,,,,,6792.0,5658.0148
4993,000502.SZ,19990416,,,,,,,,10700.0,8620.541
4992,000502.SZ,19990419,,,,,,,,7959.0,6158.1958
4991,000502.SZ,19990420,,,,,,,,5027.0,4018.2479
4990,000502.SZ,19990421,,,,,,,,6377.0,5176.115
4989,000502.SZ,19990422,,,,,,,,6609.0,5155.7322
4988,000502.SZ,19990423,,,,,,,,5014.0,4039.7085
4987,000502.SZ,19990426,,,,,,,,6385.0,4918.5722
4986,000502.SZ,19990427,,,,,,,,9708.0,6979.3646
4985,000502.SZ,19990428,,,,,,,,8808.0,6088.7026
4984,000502.SZ,19990429,,,,,,,,10151.0,6975.4499
4983,000502.SZ,19990504,,,,,,,,13582.0,9895.6898
4982,000502.SZ,19990505,,,,,,,,6585.0,4652.122
4981,000502.SZ,19990506,,,,,,,,5658.0,3931.3917
4980,000502.SZ,19990507,,,,,,,,6087.0,4251.0839
4979,000502.SZ,19990510,,,,,,,,6645.0,4419.5118
4978,000502.SZ,19990511,,,,,,,,10183.0,6489.0419
4977,000502.SZ,19990512,,,,,,,,6762.0,4267.5352
4976,000502.SZ,19990513,,,,,,,,7712.0,4724.3301
4975,000502.SZ,19990514,,,,,,,,9486.0,5525.5778
4974,000502.SZ,19990517,,,,,,,,8689.0,4782.2647
4973,000502.SZ,19990518,,,,,,,,8960.0,5075.5309
4972,000502.SZ,19990519,,,,,,,,8735.0,5049.097
4971,000502.SZ,19990520,,,,,,,,10500.0,6246.4208
4970,000502.SZ,19990521,,,,,,,,11336.0,6737.5974
4969,000502.SZ,19990524,,,,,,,,16617.0,9477.7159
4968,000502.SZ,19990525,,,,,,,,15443.0,9402.0007
4967,000502.SZ,19990526,,,,,,,,15572.0,9429.7024
4966,000502.SZ,19990527,,,,,,,,16216.0,10057.7647
4965,000502.SZ,19990528,,,,,,,,16797.0,9967.152
4964,000502.SZ,19990531,,,,,,,,14952.0,8704.0974
4963,000502.SZ,19990601,,,,,,,,33375.0,21052.3036
4962,000502.SZ,19990602,,,,,,,,14345.0,8992.2707
4961,000502.SZ,19990603,,,,,,,,7682.0,4854.7752
4960,000502.SZ,19990604,,,,,,,,8245.0,5017.3362
4959,000502.SZ,19990607,,,,,,,,9619.0,5759.845
4958,000502.SZ,19990608,,,,,,,,12750.0,7919.5113
4957,000502.SZ,19990609,,,,,,,,25452.0,16743.7868
4956,000502.SZ,19990610,,,,,,,,18048.0,11643.9602
4955,000502.SZ,19990614,,,,,,,,6093.0,4125.0964
4954,000502.SZ,19990615,,,,,,,,31502.0,21077.6111
4953,000502.SZ,19990616,,,,,,,,22627.0,14898.7638
4952,000502.SZ,19990617,,,,,,,,22124.0,14537.9863
4951,000502.SZ,19990618,,,,,,,,23855.0,15023.2588
4950,000502.SZ,19990621,,,,,,,,20287.0,12688.7186
4949,000502.SZ,19990622,,,,,,,,20825.0,13683.2068
4948,000502.SZ,19990623,,,,,,,,31483.0,21391.2741
4947,000502.SZ,19990624,,,,,,,,29601.0,20743.3524
4946,000502.SZ,19990625,,,,,,,,31595.0,20968.9039
4945,000502.SZ,19990628,,,,,,,,23069.0,15415.6095
4944,000502.SZ,19990629,,,,,,,,21984.0,15570.1428
4943,000502.SZ,19990630,,,,,,,,41137.0,30560.8081
4942,000502.SZ,19990701,,,,,,,,36773.0,27088.5284
4941,000502.SZ,19990702,,,,,,,,22487.0,15911.677
4940,000502.SZ,19990705,,,,,,,,33136.0,25141.3085
4939,000502.SZ,19990706,,,,,,,,13050.0,9817.4804
4938,000502.SZ,19990707,,,,,,,,14042.0,9943.7352
4937,000502.SZ,19990708,,,,,,,,9918.0,7015.5148
4936,000502.SZ,19990709,,,,,,,,11550.0,8030.3213
4935,000502.SZ,19990712,,,,,,,,7688.0,5347.9947
4934,000502.SZ,19990713,,,,,,,,9618.0,6438.4596
4933,000502.SZ,19990714,,,,,,,,10052.0,6731.318
4932,000502.SZ,19990715,,,,,,,,12364.0,8563.1712
4931,000502.SZ,19990716,,,,,,,,21107.0,15101.59
4930,000502.SZ,19990719,,,,,,,,12162.31,8357.7639
4929,000502.SZ,19990720,,,,,,,,17179.0,11136.1194
4928,000502.SZ,19990721,,,,,,,,14995.0,9860.3784
4927,000502.SZ,19990722,,,,,,,,9953.0,6488.6736
4926,000502.SZ,19990723,,,,,,,,9361.0,5986.9065
4925,000502.SZ,19990726,,,,,,,,5288.0,3412.418
4924,000502.SZ,19990727,,,,,,,,6907.0,4489.2792
4923,000502.SZ,19990728,,,,,,,,6361.0,4193.449
4922,000502.SZ,19990729,,,,,,,,9988.0,6744.9771
4921,000502.SZ,19990730,,,,,,,,10227.0,7035.154
4920,000502.SZ,19990802,,,,,,,,7463.0,5164.1104
4919,000502.SZ,19990803,,,,,,,,27651.0,19928.9534
4918,000502.SZ,19990804,,,,,,,,17685.0,12700.0
4917,000502.SZ,19990805,,,,,,,,16109.0,11763.5255
4916,000502.SZ,19990806,,,,,,,,13729.0,9741.85
4915,000502.SZ,19990809,,,,,,,,6824.0,4777.3004
4914,000502.SZ,19990810,,,,,,,,10505.0,7587.1872
4913,000502.SZ,19990811,,,,,,,,4550.0,3222.7373
4912,000502.SZ,19990812,,,,,,,,4487.0,3132.9823
4911,000502.SZ,19990813,,,,,,,,3794.0,2638.5387
4910,000502.SZ,19990816,,,,,,,,5376.0,3924.638
4909,000502.SZ,19990817,,,,,,,,32363.0,24515.8119
4908,000502.SZ,19990818,,,,,,,,10930.0,8035.5436
4907,000502.SZ,19990819,,,,,,,,43077.0,33644.8316
4906,000502.SZ,19990820,,,,,,,,31857.0,25624.3559
4905,000502.SZ,19990823,,,,,,,,21134.0,17285.686
4904,000502.SZ,19990824,,,,,,,,22401.0,18265.1368
4903,000502.SZ,19990825,,,,,,,,20980.0,16736.0821
4902,000502.SZ,19990826,,,,,,,,8966.0,7059.7053
4901,000502.SZ,19990827,,,,,,,,8825.0,6966.4079
4900,000502.SZ,19990830,,,,,,,,9561.0,7427.2868
4899,000502.SZ,19990831,,,,,,,,6352.0,5023.479
4898,000502.SZ,19990901,,,,,,,,41319.0,34783.8666
4897,000502.SZ,19990902,,,,,,,,18367.0,15545.5067
4896,000502.SZ,19990903,,,,,,,,9938.0,8465.2703
4895,000502.SZ,19990906,,,,,,,,7611.0,6415.8755
4894,000502.SZ,19990907,,,,,,,,5771.0,4832.0263
4893,000502.SZ,19990908,,,,,,,,8639.0,7038.0861
4892,000502.SZ,19990909,,,,,,,,20346.0,16176.1105
4891,000502.SZ,19990910,,,,,,,,19419.0,15217.0976
4890,000502.SZ,19990913,,,,,,,,12047.0,9701.6947
4889,000502.SZ,19990914,,,,,,,,12110.0,10013.9842
4888,000502.SZ,19990915,,,,,,,,8043.0,6694.9687
4887,000502.SZ,19990916,,,,,,,,3595.0,3016.2278
4886,000502.SZ,19990917,,,,,,,,5571.0,4540.4776
4885,000502.SZ,19990920,,,,,,,,2573.0,2064.0359
4884,000502.SZ,19990921,,,,,,,,2940.0,2364.8618
4883,000502.SZ,19990922,,,,,,,,3251.0,2605.2905
4882,000502.SZ,19990923,,,,,,,,2534.0,2013.3512
4881,000502.SZ,19990924,,,,,,,,3917.0,3120.9283
4880,000502.SZ,19990927,,,,,,,,2233.0,1745.3993
4879,000502.SZ,19990928,,,,,,,,4111.0,3177.0432
4878,000502.SZ,19990929,,,,,,,,2005.79,1567.258
4877,000502.SZ,19990930,,,,,,,,1867.0,1442.7179
4876,000502.SZ,19991008,,,,,,,,1351.0,1039.1316
4875,000502.SZ,19991011,,,,,,,,2146.0,1619.2787
4874,000502.SZ,19991012,,,,,,,,2375.0,1755.4647
4873,000502.SZ,19991013,,,,,,,,2825.0,2047.2145
4872,000502.SZ,19991014,,,,,,,,2531.0,1846.5631
4871,000502.SZ,19991015,,,,,,,,1886.0,1390.4823
4870,000502.SZ,19991018,,,,,,,,1577.0,1159.8763
4869,000502.SZ,19991019,,,,,,,,2282.0,1639.0305
4868,000502.SZ,19991020,,,,,,,,1272.0,917.2535
4867,000502.SZ,19991021,,,,,,,,6016.0,4573.38
4866,000502.SZ,19991022,,,,,,,,7213.0,5568.7402
4865,000502.SZ,19991025,,,,,,,,3970.0,3053.2582
4864,000502.SZ,19991026,,,,,,,,3987.0,3047.6455
4863,000502.SZ,19991027,,,,,,,,5160.0,3977.9792
4862,000502.SZ,19991028,,,,,,,,2494.0,1922.2744
4861,000502.SZ,19991029,,,,,,,,3997.0,3096.0579
4860,000502.SZ,19991101,,,,,,,,4429.0,3506.5324
4859,000502.SZ,19991102,,,,,,,,3389.0,2677.247
4858,000502.SZ,19991103,,,,,,,,2606.0,2013.1835
4857,000502.SZ,19991104,,,,,,,,2708.0,2116.6319
4856,000502.SZ,19991105,,,,,,,,2058.0,1620.3162
4855,000502.SZ,19991108,,,,,,,,1832.0,1441.9179
4854,000502.SZ,19991109,,,,,,,,8612.0,6985.5583
4853,000502.SZ,19991110,,,,,,,,3219.0,2560.7757
4852,000502.SZ,19991111,,,,,,,,2135.0,1695.0531
4851,000502.SZ,19991112,,,,,,,,4239.0,3310.5732
4850,000502.SZ,19991115,,,,,,,,12003.0,9714.6683
4849,000502.SZ,19991116,,,,,,,,4239.0,3397.5754
4848,000502.SZ,19991117,,,,,,,,1972.0,1593.6249
4847,000502.SZ,19991118,,,,,,,,22595.0,18965.598
4846,000502.SZ,19991119,,,,,,,,10714.0,9104.2086
4845,000502.SZ,19991122,,,,,,,,15564.0,13200.3213
4844,000502.SZ,19991123,,,,,,,,6447.0,5452.5395
4843,000502.SZ,19991124,,,,,,,,10711.0,9289.7819
4842,000502.SZ,19991125,,,,,,,,4845.0,4215.2291
4841,000502.SZ,19991126,,,,,,,,105457.0,89396.6274
4840,000502.SZ,19991129,,,,,,,,26622.0,22180.4322
4839,000502.SZ,19991130,,,,,,,,12750.0,11168.7873
4838,000502.SZ,19991201,,,,,,,,6649.0,6163.7806
4837,000502.SZ,19991202,,,,,,,,117531.0,112901.8224
4836,000502.SZ,19991203,,,,,,,,44137.0,40348.7763
4835,000502.SZ,19991206,,,,,,,,26806.0,24024.3936
4834,000502.SZ,19991207,,,,,,,,19820.0,17476.4329
4833,000502.SZ,19991208,,,,,,,,7794.0,7011.4706
4832,000502.SZ,19991209,,,,,,,,47388.0,45389.3146
4831,000502.SZ,19991210,,,,,,,,54830.4,55636.9471
4830,000502.SZ,19991213,,,,,,,,45542.0,48194.5442
4829,000502.SZ,19991214,,,,,,,,29828.0,33169.5699
4828,000502.SZ,19991215,,,,,,,,51747.0,58428.0194
4827,000502.SZ,19991216,,,,,,,,49490.0,59119.4261
4826,000502.SZ,19991217,,,,,,,,46223.0,54920.3513
4825,000502.SZ,19991221,,,,,,,,19172.0,22009.7656
4824,000502.SZ,19991222,,,,,,,,43747.0,51740.8232
4823,000502.SZ,19991223,,,,,,,,35026.44,40533.9246
4822,000502.SZ,19991224,,,,,,,,20519.0,23160.3862
4821,000502.SZ,19991227,,,,,,,,30866.0,34192.0
4820,000502.SZ,19991228,,,,,,,,42316.0,43172.2891
4819,000502.SZ,19991229,,,,,,,,21341.0,22063.3939
4818,000502.SZ,19991230,,,,,,,,12030.0,13296.5518
4817,000502.SZ,20000104,,,,,,,,3909.0,4528.8154
4816,000502.SZ,20000105,,,,,,,,29738.0,36203.1414
4815,000502.SZ,20000106,,,,,,,,29337.0,36406.5826
4814,000502.SZ,20000107,,,,,,,,32919.0,39071.1431
4813,000502.SZ,20000110,,,,,,,,22991.0,27748.3998
4812,000502.SZ,20000111,,,,,,,,25219.0,32490.3947
4811,000502.SZ,20000112,,,,,,,,25728.0,33117.3216
4810,000502.SZ,20000113,,,,,,,,24440.0,28737.3592
4809,000502.SZ,20000114,,,,,,,,15476.0,18109.505
4808,000502.SZ,20000117,,,,,,,,16927.0,19333.9015
4807,000502.SZ,20000118,,,,,,,,21178.0,23278.0861
