,code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
4999,000401.SZ,19991230,,,,,,,,1702.0,900.3996
4998,000401.SZ,20000104,,,,,,,,5107.0,2705.1281
4997,000401.SZ,20000105,,,,,,,,7362.0,3973.1637
4996,000401.SZ,20000106,,,,,,,,10966.0,5846.5663
4995,000401.SZ,20000107,,,,,,,,26139.0,14510.5815
4994,000401.SZ,20000110,,,,,,,,22976.0,12968.6558
4993,000401.SZ,20000111,,,,,,,,14185.0,7988.5463
4992,000401.SZ,20000112,,,,,,,,8730.0,4690.9641
4991,000401.SZ,20000113,,,,,,,,5493.0,2914.3344
4990,000401.SZ,20000114,,,,,,,,4864.0,2543.212
4989,000401.SZ,20000117,,,,,,,,5033.0,2597.1556
4988,000401.SZ,20000118,,,,,,,,4886.0,2541.064
4987,000401.SZ,20000119,,,,,,,,3838.0,2008.7532
4986,000401.SZ,20000120,,,,,,,,10764.0,5595.9195
4985,000401.SZ,20000121,,,,,,,,15726.0,8045.6945
4984,000401.SZ,20000124,,,,,,,,15919.0,7997.8932
4983,000401.SZ,20000125,,,,,,,,9761.0,4977.7339
4982,000401.SZ,20000126,,,,,,,,6801.0,3469.0
4981,000401.SZ,20000127,,,,,,,,12493.0,6331.4635
4980,000401.SZ,20000128,,,,,,,,17130.0,8637.7802
4979,000401.SZ,20000214,,,,,,,,24060.0,12999.6577
4978,000401.SZ,20000215,,,,,,,,33799.0,19627.5411
4977,000401.SZ,20000216,,,,,,,,28802.0,15739.9221
4976,000401.SZ,20000217,,,,,,,,37737.0,20644.6922
4975,000401.SZ,20000218,,,,,,,,18377.0,9797.7076
4974,000401.SZ,20000221,,,,,,,,26530.0,14051.9812
4973,000401.SZ,20000222,,,,,,,,25007.0,13634.3074
4972,000401.SZ,20000223,,,,,,,,21838.0,11980.5778
4971,000401.SZ,20000224,,,,,,,,12920.0,7093.5144
4970,000401.SZ,20000225,,,,,,,,12681.0,6829.5997
4969,000401.SZ,20000228,,,,,,,,27956.0,15337.5234
4968,000401.SZ,20000229,,,,,,,,62918.0,36227.7463
4967,000401.SZ,20000301,,,,,,,,26273.0,15003.0
4966,000401.SZ,20000302,,,,,,,,21679.0,12093.7246
4965,000401.SZ,20000303,,,,,,,,23660.0,13350.4863
4964,000401.SZ,20000306,,,,,,,,74795.0,44313.0991
4963,000401.SZ,20000307,,,,,,,,36144.0,21067.5242
